Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.436193050146102905e+03,5.062389092966789406e+00,0.000000000000000000e+00,4.002900000000000347e+01,3.670600000000000307e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.437193455219268799e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.002900000000000347e+01,3.665699999999999648e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.438193980932235718e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.002900000000000347e+01,3.665699999999999648e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.439194568872451782e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.665699999999999648e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.440195133209228516e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.665699999999999648e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.441195770025253296e+03,3.467817328810362199e+01,0.000000000000000000e+00,3.978499999999999659e+01,3.665699999999999648e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.442196607351303101e+03,1.777361638810267408e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.665699999999999648e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.443197277069091797e+03,1.407932483748561836e-01,0.000000000000000000e+00,3.963799999999999812e+01,3.655899999999999750e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.444197788000106812e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.968699999999999761e+01,3.646099999999999852e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.445198329210281372e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.997999999999999687e+01,3.626599999999999824e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.446198938369750977e+03,4.920299509969644269e+00,0.000000000000000000e+00,3.993200000000000216e+01,3.616799999999999926e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.447201591253280640e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.002900000000000347e+01,3.616799999999999926e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.448202194929122925e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.616799999999999926e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.449202665805816650e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.616799999999999926e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.450203030109405518e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.616799999999999926e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.451203969955444336e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.616799999999999926e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.452204495429992676e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.602199999999999847e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.453205008029937744e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.577700000000000102e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.454205540418624878e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.577700000000000102e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.455206228733062744e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.567900000000000205e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.456207004547119141e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.567900000000000205e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.457207774400711060e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.007800000000000296e+01,3.572800000000000153e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.458208433389663696e+03,4.860774356701634602e+00,0.000000000000000000e+00,4.002900000000000347e+01,3.572800000000000153e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.459208894491195679e+03,3.486171330156647485e+01,0.000000000000000000e+00,3.973599999999999710e+01,3.577700000000000102e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.460210394620895386e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.988300000000000267e+01,3.592399999999999949e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.461210811376571655e+03,2.310117196670232076e+01,0.000000000000000000e+00,3.968699999999999761e+01,3.572800000000000153e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.462211439132690430e+03,1.229525974129358623e+01,0.000000000000000000e+00,3.958899999999999864e+01,3.587500000000000000e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.463212256908416748e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.572800000000000153e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.464212626934051514e+03,6.159734811837651591e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.567900000000000205e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.465213309526443481e+03,6.272815321837933666e+00,0.000000000000000000e+00,3.954099999999999682e+01,3.567900000000000205e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.466213860273361206e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.572800000000000153e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.467214492082595825e+03,6.176960811837651555e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.567900000000000205e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.468214951515197754e+03,6.212555857481358856e+00,0.000000000000000000e+00,3.954099999999999682e+01,3.563100000000000023e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.469215457677841187e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.958899999999999864e+01,3.567900000000000205e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.470216200113296509e+03,3.650416574811359283e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.563100000000000023e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.471216490745544434e+03,1.308415980251420585e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.543500000000000227e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.472216990709304810e+03,6.786948726171369017e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.558200000000000074e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.473217626333236694e+03,6.452176829714328932e-02,0.000000000000000000e+00,3.958899999999999864e+01,3.533700000000000330e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.474218507766723633e+03,4.506798682971395742e-01,0.000000000000000000e+00,3.958899999999999864e+01,3.533700000000000330e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.475218855619430542e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.968699999999999761e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.476222272157669067e+03,6.050253384212517460e+00,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.477222781896591187e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.983400000000000318e+01,3.523899999999999721e+01,4.000000000000000000e+01,0.000000000000000000e+00
1.478223109483718872e+03,2.353921223421318487e+01,0.000000000000000000e+00,3.963799999999999812e+01,3.519100000000000250e+01,4.000000000000000000e+01,0.000000000000000000e+00
