Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
9.608247818946838379e+02,0.000000000000000000e+00,2.279375754285728028e+00,4.032300000000000040e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.618253102302551270e+02,0.000000000000000000e+00,3.196137691428575955e+00,4.037100000000000222e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.628257756233215332e+02,1.752431670000008879e+01,3.195374628571433284e+00,4.022500000000000142e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.638261675834655762e+02,0.000000000000000000e+00,3.194611565714291057e+00,4.027400000000000091e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.648267858028411865e+02,1.196287289999987102e+01,3.193848502857148386e+00,4.017600000000000193e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.658276424407958984e+02,3.048605999999912664e-01,6.053339737142877652e+00,4.017600000000000193e+01,3.993200000000000216e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.668284351825714111e+02,3.013757999999913118e-01,0.000000000000000000e+00,4.017600000000000193e+01,4.012700000000000244e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.678292057514190674e+02,6.276505949999929612e+00,4.111275674285709947e+00,4.012700000000000244e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.688295097351074219e+02,0.000000000000000000e+00,4.152935971428567186e+00,4.022500000000000142e+01,4.002900000000000347e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.698299868106842041e+02,1.440251999999926369e-01,2.275178908571443781e+00,4.022500000000000142e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.708307869434356689e+02,0.000000000000000000e+00,3.191940845714291708e+00,4.042000000000000171e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.718309834003448486e+02,5.515869149999930166e+00,3.191177782857149037e+00,4.037100000000000222e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.728315947055816650e+02,1.151647695000015048e+01,3.190414720000006366e+00,4.027400000000000091e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.738321509361267090e+02,0.000000000000000000e+00,5.109548377142981934e+00,4.032300000000000040e+01,3.997999999999999687e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.748330254554748535e+02,1.775994164999980995e+01,1.354797314285606902e+00,4.017600000000000193e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.758334753513336182e+02,0.000000000000000000e+00,4.149032611428568273e+00,4.051800000000000068e+01,4.002900000000000347e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.768341326713562012e+02,0.000000000000000000e+00,1.311327188571454583e+00,4.056700000000000017e+01,4.012700000000000244e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.778348894119262695e+02,0.000000000000000000e+00,4.105083125714282133e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.788400392532348633e+02,5.045559749999934951e+00,3.186795062857149308e+00,4.051800000000000068e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.798407919406890869e+02,0.000000000000000000e+00,3.186032000000006636e+00,4.051800000000000068e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.808415505886077881e+02,0.000000000000000000e+00,3.185268937142863965e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.818423576354980469e+02,0.000000000000000000e+00,3.184505874285721294e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.828426907062530518e+02,0.000000000000000000e+00,2.223794451428588559e+00,4.056700000000000017e+01,4.012700000000000244e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.838432955741882324e+02,0.000000000000000000e+00,4.100025388571426177e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.848438286781311035e+02,0.000000000000000000e+00,3.018922457143218274e-01,4.056700000000000017e+01,4.022500000000000142e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.858442866802215576e+02,0.000000000000000000e+00,5.932111182857120468e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.868451638221740723e+02,0.000000000000000000e+00,2.218824760000016827e+00,4.056700000000000017e+01,4.012700000000000244e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.878461046218872070e+02,5.035303349999934674e+00,4.095055697142854001e+00,4.051800000000000068e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.888529446125030518e+02,0.000000000000000000e+00,3.176767634285721176e+00,4.051800000000000068e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.898539109230041504e+02,0.000000000000000000e+00,3.176004571428578505e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.908542520999908447e+02,0.000000000000000000e+00,3.175241508571435833e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.918613135814666748e+02,0.000000000000000000e+00,3.174478445714293162e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.928621432781219482e+02,5.025046949999934398e+00,3.173715382857150491e+00,4.051800000000000068e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.938628153800964355e+02,5.166141749999932919e+00,3.172952320000007820e+00,4.046900000000000119e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.948635048866271973e+02,2.312203905000002990e+01,3.172189257142865149e+00,4.027400000000000091e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.958669140338897705e+02,0.000000000000000000e+00,1.251529474285742127e+00,4.042000000000000171e+01,4.017600000000000193e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.968671641349792480e+02,2.326796505000002924e+01,5.004754411428560701e+00,4.022500000000000142e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.978678123950958252e+02,6.051993749999931005e+00,3.168941348571436833e+00,4.017600000000000193e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.988686859607696533e+02,0.000000000000000000e+00,5.088075005714411958e+00,4.032300000000000040e+01,3.997999999999999687e+01,4.000000000000000000e+01,4.000000000000000000e+01
9.998691978454589844e+02,1.770303644999981074e+01,1.333323942857037370e+00,4.017600000000000193e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.000869965314865112e+03,2.177603999999908613e-01,2.207662520000018169e+00,4.017600000000000193e+01,4.012700000000000244e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.001870937347412109e+03,1.217150549999986708e+01,4.083893457142855787e+00,4.007800000000000296e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.002871765136718750e+03,0.000000000000000000e+00,3.165605394285722518e+00,4.012700000000000244e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.003872315645217896e+03,6.342697349999927070e+00,3.164842331428579847e+00,4.007800000000000296e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.004872826099395752e+03,0.000000000000000000e+00,4.124027628571426796e+00,4.032300000000000040e+01,4.002900000000000347e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.005873708009719849e+03,1.171436309999987202e+01,2.246270565714303835e+00,4.022500000000000142e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.006874394655227661e+03,0.000000000000000000e+00,4.122980862857141382e+00,4.037100000000000222e+01,4.002900000000000347e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.007875035047531128e+03,0.000000000000000000e+00,2.245223800000018421e+00,4.051800000000000068e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.008875931978225708e+03,0.000000000000000000e+00,3.161985737142866348e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.009876459121704102e+03,0.000000000000000000e+00,3.161222674285723677e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.010877294301986694e+03,0.000000000000000000e+00,3.160459611428581006e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.011878030061721802e+03,0.000000000000000000e+00,3.159696548571438779e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.012878606319427490e+03,0.000000000000000000e+00,3.158933485714296108e+00,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.013878971099853516e+03,0.000000000000000000e+00,5.078067142857271676e+00,4.056700000000000017e+01,3.997999999999999687e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.014879975318908691e+03,0.000000000000000000e+00,5.143518737142759534e+00,4.056700000000000017e+01,3.988300000000000267e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.015880675554275513e+03,0.000000000000000000e+00,1.428032394285837725e+00,4.061599999999999966e+01,3.997999999999999687e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.016881379604339600e+03,4.826274749999935665e+00,5.144858988571330727e+00,4.056700000000000017e+01,3.988300000000000267e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.017882207632064819e+03,0.000000000000000000e+00,1.429372645714408918e+00,4.056700000000000017e+01,3.997999999999999687e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.018882668256759644e+03,0.000000000000000000e+00,4.186250879999911412e+00,4.056700000000000017e+01,3.993200000000000216e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.019883208513259888e+03,0.000000000000000000e+00,4.278618171428520967e-01,4.056700000000000017e+01,4.007800000000000296e+01,4.000000000000000000e+01,4.000000000000000000e+01
1.020883408069610596e+03,0.000000000000000000e+00,4.120897114285714480e+00,4.056700000000000017e+01,4.002900000000000347e+01,4.000000000000000000e+01,4.000000000000000000e+01
