Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.121797299385070801e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.541499999999999915e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.241561484336853027e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.546399999999999864e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.363457465171813965e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.541499999999999915e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.481166791915893555e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.546399999999999864e+01,2.433999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.599815988540649414e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.570899999999999963e+01,2.433999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.718547463417053223e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.570899999999999963e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.837044978141784668e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.580600000000000094e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.955237197875976562e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.585500000000000043e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.073746585845947266e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.585500000000000043e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.193063020706176758e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.605099999999999838e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.311661171913146973e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.624599999999999866e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.430323410034179688e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.639300000000000068e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.549870753288269043e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.634400000000000119e+01,2.443799999999999883e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.669602966308593750e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.653999999999999915e+01,2.448699999999999832e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.791675710678100586e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.668599999999999994e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
3.909870624542236328e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.688200000000000145e+01,2.438899999999999935e+01,2.300000000000000000e+01,2.300000000000000000e+01
