Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
2.084187412261962891e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.636399999999999721e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.095607173442840576e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.800600000000000023e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.107312812805175781e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.815200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.118743205070495605e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.815200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.130203366279602051e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.805499999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.141662380695343018e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.616799999999999926e+01,2.810399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.153174190521240234e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.820100000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.164649133682250977e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.631499999999999773e+01,2.805499999999999972e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.176144206523895264e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.616799999999999926e+01,2.815200000000000102e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.188056051731109619e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.631499999999999773e+01,2.834799999999999898e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.199556205272674561e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.621699999999999875e+01,2.820100000000000051e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.211016836166381836e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.602199999999999847e+01,2.810399999999999920e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.222460587024688721e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.626599999999999824e+01,2.829899999999999949e+01,2.300000000000000000e+01,2.300000000000000000e+01
