Tiempo (s), Cal1 (%), Cal2 (%), Temp1 (°C), Temp2 (°C), Set1 (°C), Set2 (°C)
1.988102052211761475e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
1.999672400951385498e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.012285635471343994e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.023888392448425293e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.035630671977996826e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.047316095829010010e+02,1.000000000000000000e+02,0.000000000000000000e+00,3.480839999999999890e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.059052498340606689e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.070479726791381836e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.083044931888580322e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.513069999999999737e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.094592461585998535e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.106208775043487549e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.117704026699066162e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.129370663166046143e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.140802495479583740e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.153296856880187988e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
2.164905874729156494e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.545299999999999585e+01,2.320559999999999690e+01,2.300000000000000000e+01,2.300000000000000000e+01
